,Theta
628,0.00906446845906464
629,0.003117773470454971
630,0.0009369904248576917
631,-0.002402806619376998
632,-0.027782957048376262
633,0.0034929176926818757
634,-0.017366924190875144
635,0.000555741348484728
636,0.00028167981007273406
637,0.0026127198408911517
638,-0.01706426501457292
639,-0.0018739283011646644
640,-0.0015980844611956826
641,-0.023422091105013528
642,0.057271445694309316
643,0.0008287507582699319
644,0.0075792490317220405
645,-0.000176500901168358
646,-0.020022287334407994
647,-0.03157676858702228
648,0.004566481360388799
649,0.0034583138600289055
650,-0.0005460998722493596
651,0.002682216330352009
652,0.03474610996024206
653,0.009030712548897937
654,-0.00029021123690855247
655,0.0009801857353380992
656,0.04321977903825381
657,-0.07268522598576399
658,0.024427263023387352
659,-0.012869891222569966
660,-0.012804588599304409
661,0.0013273911267204048
662,0.0004354101491910467
663,-0.0002092712331220994
664,-0.04079275277610699
665,-0.005760310220316784
666,-0.024838150290956824
667,-0.0364823731082743
668,0.007535114729373586
669,-0.006456806077868315
670,0.03572219160870422
671,0.029596592606071084
672,0.003158018843224698
673,0.004234357773407701
674,-0.001862168988031298
675,0.0013137959420791456
676,0.0249313083014633
677,0.02104607318617932
678,0.0017341467431379208
679,0.020923708318222538
680,-0.0036507018105484765
681,0.04022817626994174
682,0.004493520376202993
683,-0.025516678096805107
684,0.02530242582982011
685,0.031215347592981144
686,-0.0015853639097774506
687,0.005922054065120294
688,0.01586190610686829
689,0.0038047682264410712
690,-0.009020633267270595
691,0.022518136168880012
692,0.000402578305468201
693,0.06119443885396774
694,0.005958208323330186
695,0.000935098151800583
696,-0.0005784617462775143
697,-0.003443118007378618
698,-0.0020286641889416994
699,-0.0036723946624479184
700,0.004683659913533562
701,0.006224172577292818
702,0.00492248170182006
703,0.051668839698518425
704,-0.002444093691907535
705,-0.015557011737147445
706,0.01888614288109938
707,0.03675562637254303
708,0.027026978506204877
709,-0.016972547819193662
710,-0.0006229767730021061
711,-0.0002846603012544529
712,-0.0021141147168518308
713,0.024898275330028603
714,-0.002405427194054593
715,0.004189769594175982
716,-0.006040386211532139
717,-0.0006482284203895065
718,0.022817700394451967
719,-0.0025928198377627794
720,0.00524862133422698
721,0.00585481181347459
722,0.0006648070111108513
723,-0.020910628260194884
724,0.006787619660286604
725,0.0034862820242233454
726,0.06325707829684513
727,-0.0018357175122250468
728,0.0053617049183880255
729,0.011788730444133538
730,-0.007883287675417865
731,-0.005140559158802524
732,-0.03483281492554341
733,-0.022902230976294922
734,-0.024500415543970904
735,0.00011132941754378838
736,0.010327898865321504
737,-0.028461362224008812
738,0.009324560134744534
739,0.011489687068245671
740,-0.0046835571388722606
741,0.017092775988444556
742,0.002117735078854858
743,0.014382212330118929
744,-0.0029812956565308264
745,0.003242384441769365
746,0.00013681269813058323
747,-0.027874921782286975
748,0.0017046456349239553
749,-0.0005782083516854228
750,-0.06752226350217269
751,0.018824450492315792
752,0.011891153653330799
753,-0.003729932792362823
754,-0.011195004585952876
755,-0.0009382640561781153
756,0.004541281488788609
757,0.0009683327635661163
758,0.02621096834902876
759,0.0011736176221850577
760,0.005804793741293225
761,-0.0003218227487296415
762,0.005725197838486256
763,-0.00040101073685763273
764,0.006739531245109685
765,0.0016661202836167816
766,-0.004182761937048315
767,-1.7464083161715593e-05
768,0.007475470680827457
769,0.008359195223426926
770,0.0004328393907465937
771,0.015817151548837914
772,0.0016512405294370866
773,-0.0011356192776296986
774,0.0006166173060973001
775,0.004811211047476938
776,-0.004830437679242696
777,0.006246516531734907
778,0.002319498219945395
779,0.03259684730394676
780,0.0027389052482951507
781,-0.0030645200987617694
782,-0.00045094302679030775
783,0.0030906254985346663
784,0.00024216050763283556
785,-0.019649299710936447
786,-0.0004984266917165288
787,0.00012606076234331282
788,0.0010687574196692863
789,-0.0014977425617877969
790,0.008172346507424379
791,0.002478320853247039
792,-0.013977556996187735
793,-0.07159457959965772
794,0.00039654792033521523
795,-0.0036387678123964897
796,0.0015569512600557285
797,0.01229428654346153
798,-0.0009531204163014266
799,0.008574158096333462
800,0.016587160921707776
801,0.030510174756195045
802,0.002934292239089159
803,-0.003314074267484717
804,0.017851534655726316
805,0.0009034070246752067
806,0.0017186503961717095
807,-0.00021934212306454253
808,0.0020521458164975436
809,-0.0011436620839961116
810,-0.0024093065958297197
811,0.0005975594363745866
812,0.018159895658730777
813,-0.008494178588901783
814,0.0024994505445966996
815,0.006012236390693987
816,0.0069543122405452355
817,-0.0009265332391451993
818,-0.0013313635227697347
819,-0.004326327675347733
820,-0.003277392302606667
821,-0.0025796354885293635
822,-3.3241773923708094e-05
823,0.001984261856461375
824,0.02591322766808368
825,0.028110304175137726
826,0.0011286392631136568
827,-0.00010637688966843559
828,0.0042156773397552735
829,0.0005327304705107668
830,0.001426167566766996
831,0.009457902163099805
832,-0.038457812308032295
833,-0.03552840089003357
834,-0.0011937087781781286
835,0.0009325083333471236
836,0.010738197232818516
837,0.0006125937797092963
838,0.008838273822798915
839,-0.0005354594866085145
840,0.0010298843990780016
841,2.7374904039066087e-06
842,-0.002673398334120153
843,-0.004009207292612848
844,0.008995755539181641
845,0.04115841916389209
846,-0.001526776555677347
847,-0.00042540234541851217
848,0.019271470807503795
849,-0.028886373104367074
850,0.004049241632485748
851,-0.0003158658363585261
852,-0.0020452121490521897
853,-0.00037622065668883116
854,-0.0017730012551677508
855,-0.001938434739526772
856,-0.037505926715278776
857,0.0037354167085039184
858,0.00380454684451379
859,0.013248496531176327
860,-0.001593171501508975
861,-0.008813052056139989
862,0.001550700519257696
863,0.00921435215752238
864,0.015619994780114615
865,0.005115495183884102
866,0.0016004759070751954
867,0.00788437228928228
868,0.000592852131904769
869,0.02577553657887789
870,0.011821574526561055
871,0.010219912773250248
872,0.008317487116272684
873,0.0011640482905096224
874,-0.009983344882386764
875,0.03287776537213694
876,0.024477615969038018
877,0.0019219380959433709
878,0.008577026394084673
879,-0.0009867768409171655
880,-0.016613145124054138
881,-0.012566799981415907
882,-0.00449081994205918
883,0.0006649169528878087
884,-0.013817731925133907
885,-0.0052201149977755806
886,-0.008580014806937212
887,0.01095747464669087
888,-0.0010759004795452608
889,-0.0023354262212076705
890,-0.00023740961456657537
891,0.0016299620803587095
892,-0.006309598619740554
893,-0.011841047962576871
894,-0.01116880569306059
895,-0.000969239814768953
896,-0.012162139994206646
897,-0.007524313502368558
898,-0.0011726481233295465
899,-0.0195346861698504
900,0.012937560023503885
901,0.002303202268438897
902,0.00478008932754686
903,0.003244481262330366
904,0.042883631502273714
905,0.0015468830965554537
906,0.0015803113632940759
907,0.009514833199905391
908,0.0008316837630845846
909,0.005040435691103925
910,-0.0032402838459930938
911,0.005609547645628685
912,-0.0010556240147553634
913,-0.019295896303818984
914,-0.00034394064586571935
915,-0.005742364579764443
916,0.0017582659170129057
917,0.0024428010509010907
918,0.0013971619820588846
919,0.0019807805461239994
920,0.005046790806677144
921,-0.00011402894615101077
922,-0.013019255263325064
923,-0.0012135980788452335
924,0.008468969548139813
925,0.0037652157375485406
926,0.0007086556183565041
927,-0.0019532882842336584
928,-0.021907402520068796
929,0.002875115902912367
930,0.009198919247002923
931,0.004611588422896078
932,0.0003582227356057031
933,-0.005399697683440893
934,0.007464284589261526
935,0.0008189315220779469
936,0.0022138079471302583
937,-0.0007783837611131056
938,0.0016275147325863879
939,0.0034330756515528037
940,0.004373229097191409
941,-0.0010312173252458924
942,0.03629707143658882
943,0.003538700967777028
944,-0.012684229090683627
945,-0.0020299637745305812
946,0.0008907968001227884
947,0.009716427523892757
948,-0.028074117488186643
949,-0.0037901736276502993
950,0.0010670058441740668
951,0.007092707908191483
952,-0.004780076906556702
953,0.0015720646932786068
954,-0.003375740824796577
955,0.031114832909463406
956,0.004135812790178694
957,-0.0010143475327590522
958,0.01603242463192016
959,0.0013614559810523315
960,0.0016787795163083611
961,-0.0019216368744592795
962,-0.006631874670906886
963,0.00371462944081887
964,0.0014892742425067402
965,-0.0019302932900394814
966,0.0023215592509963725
967,0.020022003849651568
968,-0.005231924672351115
969,-0.0010241288480733802
970,-0.002372722772135952
971,0.0005541520936888069
972,0.020651964685265103
973,0.01293200129271961
974,0.0020014559749955097
975,0.011750940603767914
976,-0.009037613497058216
977,-0.04056319579160477
978,-0.0007682002005263544
979,0.00011956081176655174
980,0.030302881172066982
981,0.0017351481707981922
982,0.015092955290397994
983,0.002685750738367667
984,0.009986206630987949
985,0.007833785247088148
986,-0.0015364434660340312
987,0.002693124908979876
988,0.0058091944239355015
989,0.019353275529468753
990,0.004780432624286522
991,0.00984369001778892
992,0.024728017109290647
993,0.0010738757355563695
994,0.02735232856977946
995,0.0025400995323018095
996,0.005635962104218174
997,-0.03796825348902914
998,0.0034244848538957933
999,-0.018040380778646302
1000,-0.0037134494284965986
1001,0.003775779599570624
1002,2.1545010079506794e-05
1003,0.02036632636104505
1004,0.004631053259424488
1005,-0.0018514335540922655
1006,0.005426833602214254
1007,0.009603113503698286
1008,0.001755611044110397
1009,0.005516101578521653
1010,-0.0017161779109722026
1011,0.0076514994587899435
1012,-0.046805584446346526
1013,-0.03521653641008888
1014,0.02202134310186836
1015,-0.004697067875292463
1016,0.0012820658046534066
1017,-0.0026844027048038995
1018,0.003428642407364814
1019,-0.03502542944110531
1020,0.004032387542547238
1021,0.0079522224088226
1022,-0.06849768774490264
1023,0.0378494137885776
1024,0.009523870749605852
1025,0.004269248989348591
1026,0.009011685808078746
1027,-0.0062367142817941115
1028,0.0051166219616512664
1029,-0.01098694059953583
1030,-0.00588106859874331
1031,-0.0017162893659248414
1032,-0.017133105720502747
1033,-0.00024816445966709355
1034,-0.006523880578665367
1035,-0.004863242427830241
1036,0.00032784944095517505
1037,0.0015114461068859394
1038,-0.006625176280640643
1039,-0.013965892806700997
1040,-0.012812034564393511
1041,0.004263092786082798
1042,0.0018292227922262448
1043,0.0007425724480434417
1044,-0.052451969145685985
1045,-0.0017478604875277072
1046,0.0056673923302157665
1047,0.026232819237557048
1048,0.004585717590887942
1049,0.018412750360860156
1050,0.0033811601699708827
1051,-0.2959238156904949
1052,0.0005034134219973475
1053,-0.01687145985887299
1054,5.24769555450401e-05
1055,-0.018118947177203228
1056,-0.008851400328753405
1057,0.013147121353617876
1058,0.0012201309066590782
1059,0.016387023999398204
1060,0.0013884002301798
1061,-0.0005479080003515508
1062,0.007937355983253028
1063,7.208998515446875e-05
1064,-0.05599352385096818
1065,0.0019964838022268074
1066,0.007963209032196017
1067,0.008309413002206226
1068,0.003568833907287437
1069,0.015999974232238673
1070,0.022950338399994465
1071,-0.013644376143101678
1072,-0.008391997269041466
1073,-0.0017976003289702416
1074,0.011846533572003
1075,0.006764981946681181
1076,-0.015012824565123562
1077,0.00045737601114593466
1078,-0.021340072283222416
1079,-0.016889928537974736
1080,-0.057983775435439144
1081,0.008382350486119993
1082,0.0055071401220259456
1083,-0.0007325347723577851
1084,0.0010072678042650257
1085,0.07886151944225624
1086,-0.01371190254511018
1087,0.13063526938869133
1088,-0.015047432236546674
1089,-0.0017005194767149275
1090,0.006659482254223357
1091,0.006024146238392751
1092,-0.006725819159439369
1093,-0.017438707723060935
1094,-0.007607006743306379
1095,0.0002929383448488881
1096,0.0009743055363741391
1097,0.0003483041947229419
1098,0.009267062033490233
1099,0.0007102275256470915
1100,0.005520836553653245
1101,0.00482046760235537
1102,-0.0009749371400944652
1103,-0.006932214138757125
1104,-0.018386137948275216
1105,-0.031058618434356998
1106,0.001895925280622343
1107,0.005248954924104583
1108,-0.005109029676862673
1109,-0.009154414917549536
1110,-0.0008976232550377427
1111,0.0014078017260911345
1112,-0.01112501686587629
1113,0.008903762171648741
1114,0.0022643179696021083
1115,0.02263603589203712
1116,0.0027440683047304827
1117,-0.003895947512370544
1118,0.012572855609260053
1119,-0.016432826401493204
1120,-4.8753377644540285e-05
1121,0.003513831424346832
1122,0.002959204645227512
1123,0.0003558200875431877
1124,-0.0007986834023670703
1125,-0.008332417220172675
1126,0.0174534533806979
1127,-0.0029193016835631757
1128,0.010314097426576175
1129,-0.045515869108461345
1130,-0.04802058895920415
1131,0.009826592345780018
1132,-0.004748217926857007
1133,0.01906318470111521
1134,-0.0022065479709783378
1135,0.00407484023238942
1136,-0.006712749864893702
1137,-0.0027651864194590675
1138,-0.0014776582000558842
1139,-0.004449605516498697
1140,0.026217033521719363
1141,0.0452078360074502
1142,0.0018339384498607407
1143,0.0012856925811732948
1144,0.01400808222032263
1145,0.005800702605779163
1146,0.000245903850118759
1147,-0.01786339905435564
1148,0.0010131679473609709
1149,-0.026141654425961294
1150,0.0010866438016305766
1151,0.00898493506746755
1152,0.0028446936688372223
1153,-0.0012547454899226554
1154,-0.0038442547543691653
1155,-0.001865142481628949
1156,0.0022174830976275208
1157,0.011631910068748658
1158,-0.0031260852067974687
1159,0.0008316960314914118
1160,-0.027861006898556164
1161,0.01944787757252523
1162,-0.0015594534289569031
1163,0.003824348226258636
1164,0.013459534269470864
1165,0.021580485544888846
1166,0.005284903010607662
1167,0.01483023006899257
1168,0.015528371919454519
1169,0.04717341242478973
1170,0.03439840015282057
1171,0.0073192763979554945
1172,-0.0010881337123247123
1173,-0.015065737423210027
